year,state_ansi,county_ansi,district_code,data_item,value,cv
1964,13,089,02,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",54.0,
1964,13,111,02,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",51.4,
1964,13,117,02,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",28.3,
1964,13,121,02,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",38.0,
1964,13,123,02,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",44.7,
1964,13,135,02,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",33.2,
1964,13,139,02,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",35.8,
1964,13,157,02,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",29.5,
1964,13,187,02,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",46.6,
1964,13,219,02,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",33.8,
1964,13,227,02,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",38.4,
1964,13,281,02,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",50.0,
1964,13,291,02,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",53.0,
1964,13,297,02,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",31.7,
1964,13,311,02,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",33.9,
1964,13,011,03,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",23.8,
1964,13,105,03,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",28.6,
1964,13,119,03,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",32.1,
1964,13,137,03,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",39.4,
1964,13,147,03,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",35.2,
1964,13,181,03,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",28.0,
1964,13,195,03,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",37.5,
1964,13,221,03,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",30.6,
1964,13,241,03,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",49.5,
1964,13,257,03,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",33.7,
1964,13,317,03,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",29.5,
1964,13,015,01,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",34.1,
1964,13,047,01,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",36.2,
1964,13,055,01,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",43.5,
1964,13,083,01,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",38.5,
1964,13,115,01,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",45.3,
1964,13,129,01,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",50.6,
1964,13,213,01,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",43.6,
1964,13,223,01,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",29.2,
1964,13,233,01,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",35.1,
1964,13,295,01,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",48.5,
1964,13,313,01,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",39.9,
1964,13,003,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",48.4,
1964,13,017,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",44.9,
1964,13,019,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",42.9,
1964,13,027,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",37.4,
1964,13,065,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",36.6,
1964,13,069,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",46.8,
1964,13,071,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",43.8,
1964,13,075,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",49.6,
1964,13,081,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",49.8,
1964,13,093,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",37.8,
1964,13,101,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",32.6,
1964,13,155,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",49.3,
1964,13,161,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",47.5,
1964,13,173,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",42.5,
1964,13,185,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",38.5,
1964,13,271,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",38.3,
1964,13,277,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",47.2,
1964,13,287,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",42.3,
1964,13,315,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",40.6,
1964,13,321,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",40.9,
1964,13,001,09,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",38.8,
1964,13,005,09,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",43.2,
1964,13,025,09,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",35.5,
1964,13,029,09,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",35.9,
1964,13,039,09,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",50.0,
1964,13,049,09,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",35.4,
1964,13,051,09,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",31.9,
1964,13,109,09,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",31.3,
1964,13,127,09,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",28.6,
1964,13,179,09,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",31.7,
1964,13,183,09,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",33.1,
1964,13,191,09,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",57.1,
1964,13,229,09,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",39.5,
1964,13,267,09,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",32.7,
1964,13,279,09,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",34.9,
1964,13,299,09,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",41.2,
1964,13,305,09,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",28.9,
1964,13,007,07,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",36.7,
1964,13,037,07,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",44.4,
1964,13,061,07,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",43.0,
1964,13,087,07,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",30.2,
1964,13,095,07,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",38.4,
1964,13,099,07,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",33.4,
1964,13,131,07,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",43.3,
1964,13,177,07,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",43.3,
1964,13,201,07,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",33.2,
1964,13,205,07,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",36.9,
1964,13,239,07,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",36.2,
1964,13,243,07,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",41.9,
1964,13,253,07,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",35.3,
1964,13,259,07,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",40.8,
1964,13,261,07,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",49.2,
1964,13,273,07,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",45.3,
1964,13,275,07,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",43.0,
1964,13,307,07,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",39.5,
1964,13,045,04,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",39.1,
1964,13,053,04,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",18.8,
1964,13,063,04,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",38.2,
1964,13,077,04,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",36.5,
1964,13,097,04,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",26.2,
1964,13,113,04,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",45.5,
1964,13,143,04,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",30.1,
1964,13,145,04,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",23.9,
1964,13,149,04,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",36.8,
1964,13,151,04,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",31.6,
1964,13,171,04,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",33.7,
1964,13,193,04,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",41.2,
1964,13,197,04,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",28.4,
1964,13,199,04,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",32.0,
1964,13,215,04,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",31.3,
1964,13,231,04,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",32.8,
1964,13,249,04,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",36.0,
1964,13,255,04,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",36.1,
1964,13,263,04,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",23.2,
1964,13,269,04,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",33.9,
1964,13,285,04,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",27.9,
1964,13,293,04,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",35.9,
1963,01,063,04,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",33.0,
1963,01,065,04,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",31.0,
1963,01,091,04,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",31.0,
1963,01,107,04,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",36.0,
1963,01,119,04,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",28.0,
1963,01,125,04,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",36.0,
1963,01,001,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",36.0,
1963,01,047,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",33.0,
1963,01,051,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",36.0,
1963,01,085,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",28.0,
1963,01,101,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",30.0,
1963,01,105,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",34.0,
1963,01,131,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",31.0,
1963,01,007,12,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",40.0,
1963,01,009,12,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",44.0,
1963,01,021,12,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",35.0,
1963,01,043,12,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",45.0,
1963,01,073,12,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",40.0,
1963,01,115,12,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",42.0,
1963,01,117,12,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",39.0,
1963,01,127,12,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",40.0,
1963,01,133,12,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",40.0,
1963,01,003,07,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",33.0,
1963,01,023,07,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",28.0,
1963,01,025,07,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",28.0,
1963,01,097,07,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",33.0,
1963,01,129,07,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",31.0,
1963,01,013,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",30.0,
1963,01,035,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",28.0,
1963,01,039,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",30.0,
1963,01,041,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",30.0,
1963,01,053,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",29.0,
1963,01,099,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",29.0,
1963,01,005,09,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",33.0,
1963,01,011,09,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",27.0,
1963,01,031,09,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",29.0,
1963,01,045,09,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",33.0,
1963,01,061,09,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",30.0,
1963,01,067,09,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",33.0,
1963,01,069,09,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",34.0,
1963,01,109,09,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",29.0,
1963,01,077,02,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",41.0,
1963,01,079,02,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",37.0,
1963,01,083,02,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",45.0,
1963,01,089,02,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",48.0,
1963,01,095,02,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",46.0,
1963,01,103,02,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",39.0,
1963,01,033,01,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",46.0,
1963,01,057,01,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",43.0,
1963,01,059,01,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",38.0,
1963,01,075,01,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",35.0,
1963,01,093,01,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",38.0,
1963,01,015,03,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",40.0,
1963,01,019,03,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",43.0,
1963,01,029,03,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",33.0,
1963,01,049,03,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",44.0,
1963,01,055,03,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",41.0,
1963,01,071,03,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",41.0,
1963,01,017,06,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",29.0,
1963,01,027,06,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",30.0,
1963,01,037,06,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",30.0,
1963,01,081,06,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",28.0,
1963,01,087,06,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",26.0,
1963,01,111,06,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",29.0,
1963,01,113,06,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",26.0,
1963,01,121,06,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",30.0,
1963,01,123,06,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",28.0,
1963,05,029,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",31.0,
1963,05,045,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",26.0,
1963,05,051,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",26.0,
1963,05,053,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",28.0,
1963,05,059,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",30.0,
1963,05,105,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",28.0,
1963,05,119,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",39.0,
1963,05,125,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",33.0,
1963,05,001,06,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",32.0,
1963,05,035,06,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",39.0,
1963,05,037,06,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",35.0,
1963,05,077,06,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",35.0,
1963,05,085,06,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",35.0,
1963,05,095,06,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",32.0,
1963,05,107,06,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",33.0,
1963,05,117,06,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",31.0,
1963,05,123,06,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",38.0,
1963,05,147,06,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",37.0,
1963,05,005,02,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",26.0,
1963,05,023,02,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",21.0,
1963,05,049,02,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",25.0,
1963,05,065,02,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",26.0,
1963,05,089,02,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",28.0,
1963,05,129,02,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",26.0,
1963,05,135,02,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",27.0,
1963,05,137,02,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",28.0,
1963,05,141,02,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",23.0,
1963,05,021,03,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",44.0,
1963,05,031,03,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",40.0,
1963,05,055,03,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",36.0,
1963,05,063,03,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",39.0,
1963,05,067,03,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",40.0,
1963,05,075,03,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",41.0,
1963,05,093,03,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",49.0,
1963,05,111,03,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",39.0,
1963,05,121,03,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",40.0,
1963,05,145,03,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",35.0,
1963,05,007,01,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",25.0,
1963,05,009,01,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",24.0,
1963,05,015,01,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",25.0,
1963,05,087,01,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",24.0,
1963,05,101,01,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",21.0,
1963,05,143,01,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",25.0,
1963,05,011,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",29.0,
1963,05,013,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",31.0,
1963,05,019,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",34.0,
1963,05,025,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",33.0,
1963,05,027,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",29.0,
1963,05,039,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",34.0,
1963,05,099,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",31.0,
1963,05,103,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",29.0,
1963,05,139,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",27.0,
1963,05,003,09,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",38.0,
1963,05,017,09,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",37.0,
1963,05,041,09,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",42.0,
1963,05,043,09,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",35.0,
1963,05,069,09,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",41.0,
1963,05,079,09,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",43.0,
1963,05,057,07,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",30.0,
1963,05,061,07,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",32.0,
1963,05,073,07,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",36.0,
1963,05,081,07,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",35.0,
1963,05,091,07,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",34.0,
1963,05,097,07,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",30.0,
1963,05,109,07,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",35.0,
1963,05,133,07,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",32.0,
1963,05,033,04,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",29.0,
1963,05,047,04,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",32.0,
1963,05,071,04,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",31.0,
1963,05,083,04,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",33.0,
1963,05,113,04,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",26.0,
1963,05,115,04,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",27.0,
1963,05,127,04,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",24.0,
1963,05,131,04,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",25.0,
1963,05,149,04,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",29.0,
1963,10,001,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",55.7,
1963,10,003,02,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",51.7,
1963,10,005,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",51.8,
1963,12,001,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",40.0,
1963,12,007,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",29.0,
1963,12,017,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",29.0,
1963,12,019,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",48.0,
1963,12,035,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",36.0,
1963,12,041,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",38.0,
1963,12,053,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",44.0,
1963,12,057,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",32.0,
1963,12,069,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",40.0,
1963,12,075,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",39.0,
1963,12,083,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",57.0,
1963,12,095,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",42.0,
1963,12,101,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",43.0,
1963,12,105,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",39.0,
1963,12,107,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",40.0,
1963,12,117,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",40.0,
1963,12,109,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",34.0,
1963,12,119,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",38.0,
1963,12,125,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",41.0,
1963,12,127,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",30.0,
1963,12,003,03,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",38.0,
1963,12,023,03,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",37.0,
1963,12,029,03,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",34.0,
1963,12,031,03,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",40.0,
1963,12,047,03,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",40.0,
1963,12,067,03,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",38.0,
1963,12,079,03,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",38.0,
1963,12,089,03,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",37.0,
1963,12,121,03,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",40.0,
1963,12,123,03,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",35.0,
1963,12,005,01,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",36.0,
1963,12,013,01,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",44.0,
1963,12,033,01,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",49.0,
1963,12,039,01,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",40.0,
1963,12,045,01,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",32.0,
1963,12,059,01,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",39.0,
1963,12,063,01,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",42.0,
1963,12,065,01,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",39.0,
1963,12,073,01,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",40.0,
1963,12,077,01,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",38.0,
1963,12,091,01,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",38.0,
1963,12,113,01,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",39.0,
1963,12,129,01,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",32.0,
1963,12,131,01,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",38.0,
1963,12,133,01,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",35.0,
1963,12,009,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",70.0,
1963,12,049,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",32.0,
1963,12,055,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",44.0,
1963,12,086,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",46.0,
1963,12,099,08,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",60.0,
1963,13,009,05,"CORN, GRAIN - YIELD, MEASURED IN BU / ACRE",35.6,
